"obsID","alt","choice","price","fuelEconomy","accelTime","powertrain","outsideGood"
1599,2,0,15,30,8,"elec",0
1599,3,0,20,30,6,"gas",0
1599,4,1,0,0,0,"gas",1
1600,1,0,25,25,8,"gas",0
1600,2,0,15,25,6,"elec",0
1600,3,0,20,20,6,"elec",0
1600,4,1,0,0,0,"gas",1
1601,1,0,25,20,6,"gas",0
1601,2,0,25,30,8,"elec",0
1601,3,0,15,25,6,"elec",0
1601,4,1,0,0,0,"gas",1
1602,1,0,25,30,6,"gas",0
1602,2,0,25,20,7,"gas",0
1602,3,0,15,30,7,"gas",0
1602,4,1,0,0,0,"gas",1
1603,1,0,20,30,8,"elec",0
1603,2,0,20,25,6,"elec",0
1603,3,0,20,25,8,"elec",0
1603,4,1,0,0,0,"gas",1
1604,1,0,15,30,7,"elec",0
1604,2,0,25,20,8,"gas",0
1604,3,0,15,30,6,"elec",0
1604,4,1,0,0,0,"gas",1
1605,1,0,20,30,7,"elec",0
1605,2,0,25,20,8,"gas",0
1605,3,0,20,30,6,"elec",0
1605,4,1,0,0,0,"gas",1
1606,1,0,15,25,8,"elec",0
1606,2,0,15,30,7,"gas",0
1606,3,0,25,30,8,"elec",0
1606,4,1,0,0,0,"gas",1
1607,1,0,15,25,6,"elec",0
1607,2,0,25,25,7,"gas",0
1607,3,0,15,30,6,"gas",0
1607,4,1,0,0,0,"gas",1
1608,1,0,20,25,8,"gas",0
1608,2,0,15,25,7,"gas",0
1608,3,0,20,30,8,"elec",0
1608,4,1,0,0,0,"gas",1
1609,1,0,20,20,8,"gas",0
1609,2,0,20,30,8,"elec",0
1609,3,0,25,30,7,"gas",0
1609,4,1,0,0,0,"gas",1
1610,1,0,20,25,6,"gas",0
1610,2,0,25,30,7,"elec",0
1610,3,0,20,20,7,"gas",0
1610,4,1,0,0,0,"gas",1
1611,1,0,15,25,7,"elec",0
1611,2,0,25,20,8,"gas",0
1611,3,0,15,30,8,"gas",0
1611,4,1,0,0,0,"gas",1
1612,1,0,20,25,6,"elec",0
1612,2,0,25,25,8,"elec",0
1612,3,0,25,30,6,"elec",0
1612,4,1,0,0,0,"gas",1
1613,1,0,15,30,7,"elec",0
1613,2,0,25,20,8,"gas",0
1613,3,0,25,30,7,"elec",0
1613,4,1,0,0,0,"gas",1
1614,1,0,25,20,8,"gas",0
1614,2,0,15,20,8,"gas",0
1614,3,0,25,30,6,"elec",0
1614,4,1,0,0,0,"gas",1
1615,1,0,15,30,6,"gas",0
1615,2,0,25,25,6,"elec",0
1615,3,0,25,30,8,"gas",0
1615,4,1,0,0,0,"gas",1
1616,1,0,20,30,7,"elec",0
1616,2,0,15,30,8,"gas",0
1616,3,0,25,25,7,"elec",0
1616,4,1,0,0,0,"gas",1
1617,1,0,25,30,6,"elec",0
1617,2,0,25,25,8,"elec",0
1617,3,0,15,25,8,"gas",0
1617,4,1,0,0,0,"gas",1
1618,1,0,25,20,8,"gas",0
1618,2,0,15,20,7,"gas",0
1618,3,0,20,30,7,"gas",0
1618,4,1,0,0,0,"gas",1
1619,1,0,25,25,8,"elec",0
1619,2,0,20,30,8,"gas",0
1619,3,0,25,25,7,"elec",0
1619,4,1,0,0,0,"gas",1
1620,1,0,20,25,7,"gas",0
1620,2,0,15,30,7,"gas",0
1620,3,0,20,30,6,"gas",0
1620,4,1,0,0,0,"gas",1
1621,1,0,20,20,6,"gas",0
1621,2,0,25,25,8,"elec",0
1621,3,0,25,30,6,"gas",0
1621,4,1,0,0,0,"gas",1
1622,1,0,25,20,7,"elec",0
1622,2,0,15,25,7,"gas",0
1622,3,0,15,30,6,"elec",0
1622,4,1,0,0,0,"gas",1
1623,1,0,15,25,7,"elec",0
1623,2,0,25,20,7,"elec",0
1623,3,0,15,25,8,"gas",0
1623,4,1,0,0,0,"gas",1
1624,1,0,20,20,8,"gas",0
1624,2,0,25,25,6,"gas",0
1624,3,0,20,30,8,"elec",0
1624,4,1,0,0,0,"gas",1
1625,1,0,25,20,8,"elec",0
1625,2,0,25,25,6,"elec",0
1625,3,0,25,30,8,"elec",0
1625,4,1,0,0,0,"gas",1
1626,1,0,20,30,6,"gas",0
1626,2,0,15,30,8,"elec",0
1626,3,0,15,30,8,"gas",0
1626,4,1,0,0,0,"gas",1
1627,1,0,15,25,7,"elec",0
1627,2,0,25,30,6,"gas",0
1627,3,0,15,30,6,"elec",0
1627,4,1,0,0,0,"gas",1
1628,1,0,20,25,6,"gas",0
1628,2,0,25,25,8,"gas",0
1628,3,0,20,25,7,"gas",0
1628,4,1,0,0,0,"gas",1
1629,1,0,25,20,6,"gas",0
1629,2,0,20,20,7,"elec",0
1629,3,0,15,20,7,"gas",0
1629,4,1,0,0,0,"gas",1
1630,1,0,20,20,8,"elec",0
1630,2,0,20,25,7,"elec",0
1630,3,0,25,30,8,"gas",0
1630,4,1,0,0,0,"gas",1
1631,1,0,15,20,6,"gas",0
1631,2,0,15,25,8,"gas",0
1631,3,0,15,30,8,"gas",0
1631,4,1,0,0,0,"gas",1
1632,1,0,15,20,6,"gas",0
1632,2,0,25,25,8,"elec",0
1632,3,0,15,20,7,"elec",0
1632,4,1,0,0,0,"gas",1
1633,1,0,25,30,6,"elec",0
1633,2,0,15,20,7,"gas",0
1633,3,0,25,25,8,"elec",0
1633,4,1,0,0,0,"gas",1
1634,1,0,20,25,8,"gas",0
1634,2,0,20,30,8,"gas",0
1634,3,0,15,25,8,"gas",0
1634,4,1,0,0,0,"gas",1
1635,1,0,15,30,8,"gas",0
1635,2,0,15,25,8,"elec",0
1635,3,0,15,25,8,"gas",0
1635,4,1,0,0,0,"gas",1
1636,1,0,20,25,6,"elec",0
1636,2,0,25,25,6,"elec",0
1636,3,0,15,25,7,"gas",0
1636,4,1,0,0,0,"gas",1
1637,1,0,20,30,6,"elec",0
1637,2,0,15,20,8,"elec",0
1637,3,0,15,30,8,"gas",0
1637,4,1,0,0,0,"gas",1
1638,1,0,15,25,8,"elec",0
1638,2,0,25,20,6,"elec",0
1638,3,0,20,20,7,"gas",0
1638,4,1,0,0,0,"gas",1
1639,1,0,25,30,8,"elec",0
1639,2,0,20,25,6,"elec",0
1639,3,0,20,25,8,"elec",0
1639,4,1,0,0,0,"gas",1
1640,1,0,20,20,7,"gas",0
1640,2,0,15,30,7,"elec",0
1640,3,0,15,20,8,"gas",0
1640,4,1,0,0,0,"gas",1
1641,1,0,15,25,7,"gas",0
1641,2,0,25,25,8,"elec",0
1641,3,0,25,30,7,"gas",0
1641,4,1,0,0,0,"gas",1
1642,1,0,20,30,8,"gas",0
1642,2,0,15,20,7,"elec",0
1642,3,0,25,25,7,"elec",0
1642,4,1,0,0,0,"gas",1
1643,1,0,25,20,6,"elec",0
1643,2,0,25,25,6,"elec",0
1643,3,0,15,30,8,"elec",0
1643,4,1,0,0,0,"gas",1
1644,1,0,20,30,8,"gas",0
1644,2,0,20,30,6,"elec",0
1644,3,0,25,30,7,"elec",0
1644,4,1,0,0,0,"gas",1
1645,1,0,20,25,6,"gas",0
1645,2,0,25,30,8,"gas",0
1645,3,0,25,25,7,"elec",0
1645,4,1,0,0,0,"gas",1
1646,1,0,20,25,7,"elec",0
1646,2,0,25,25,7,"gas",0
1646,3,0,15,30,6,"gas",0
1646,4,1,0,0,0,"gas",1
1647,1,0,25,30,7,"elec",0
1647,2,0,25,20,7,"elec",0
1647,3,0,20,30,6,"gas",0
1647,4,1,0,0,0,"gas",1
1648,1,0,25,30,8,"gas",0
1648,2,0,25,30,8,"elec",0
1648,3,0,25,25,7,"gas",0
1648,4,1,0,0,0,"gas",1
1649,1,0,15,20,7,"gas",0
1649,2,0,25,20,7,"gas",0
1649,3,0,20,30,6,"gas",0
1649,4,1,0,0,0,"gas",1
1650,1,0,25,20,6,"gas",0
1650,2,0,20,25,6,"gas",0
1650,3,0,15,20,7,"elec",0
1650,4,1,0,0,0,"gas",1
1651,1,0,15,20,6,"gas",0
1651,2,0,20,25,8,"elec",0
1651,3,0,20,20,8,"elec",0
1651,4,1,0,0,0,"gas",1
1652,1,0,15,20,6,"elec",0
1652,2,0,20,25,8,"gas",0
1652,3,0,20,20,7,"elec",0
1652,4,1,0,0,0,"gas",1
1653,1,0,25,20,8,"elec",0
1653,2,0,20,20,6,"gas",0
1653,3,0,25,30,6,"elec",0
1653,4,1,0,0,0,"gas",1
1654,1,0,25,25,8,"elec",0
1654,2,0,25,30,6,"gas",0
1654,3,0,20,20,8,"gas",0
1654,4,1,0,0,0,"gas",1
1655,1,0,15,20,7,"gas",0
1655,2,0,15,25,8,"gas",0
1655,3,0,25,30,6,"elec",0
1655,4,1,0,0,0,"gas",1
1656,1,0,15,20,7,"gas",0
1656,2,0,15,30,6,"gas",0
1656,3,0,25,30,7,"elec",0
1656,4,1,0,0,0,"gas",1
1657,1,0,25,25,7,"elec",0
1657,2,0,20,25,7,"gas",0
1657,3,0,20,30,7,"elec",0
1657,4,1,0,0,0,"gas",1
1658,1,0,15,20,8,"elec",0
1658,2,0,15,25,6,"gas",0
1658,3,0,25,30,6,"elec",0
1658,4,1,0,0,0,"gas",1
1659,1,0,20,30,6,"gas",0
1659,2,0,20,25,7,"elec",0
1659,3,0,25,25,6,"elec",0
1659,4,1,0,0,0,"gas",1
1660,1,0,15,30,7,"gas",0
1660,2,0,20,20,6,"elec",0
1660,3,0,15,25,7,"elec",0
1660,4,1,0,0,0,"gas",1
1661,1,0,20,25,7,"gas",0
1661,2,0,15,20,7,"elec",0
1661,3,0,20,25,7,"elec",0
1661,4,1,0,0,0,"gas",1
1662,1,0,25,30,8,"gas",0
1662,2,0,15,20,7,"elec",0
1662,3,0,15,30,8,"elec",0
1662,4,1,0,0,0,"gas",1
1663,1,0,20,30,7,"gas",0
1663,2,0,20,30,8,"elec",0
1663,3,0,25,30,7,"gas",0
1663,4,1,0,0,0,"gas",1
1664,1,0,20,20,6,"elec",0
1664,2,0,25,20,8,"elec",0
1664,3,0,15,20,7,"gas",0
1664,4,1,0,0,0,"gas",1
1665,1,0,15,25,6,"elec",0
1665,2,0,20,30,8,"gas",0
1665,3,0,15,20,6,"elec",0
1665,4,1,0,0,0,"gas",1
1666,1,0,20,30,8,"elec",0
1666,2,0,15,25,7,"elec",0
1666,3,0,15,30,7,"elec",0
1666,4,1,0,0,0,"gas",1
1667,1,0,15,25,6,"gas",0
1667,2,0,25,25,7,"elec",0
1667,3,0,15,25,8,"elec",0
1667,4,1,0,0,0,"gas",1
1668,1,0,15,20,7,"elec",0
1668,2,0,20,25,6,"gas",0
1668,3,0,20,20,6,"elec",0
1668,4,1,0,0,0,"gas",1
1669,1,0,25,30,7,"elec",0
1669,2,0,15,20,7,"elec",0
1669,3,0,25,30,8,"elec",0
1669,4,1,0,0,0,"gas",1
1670,1,0,15,25,7,"elec",0
1670,2,0,15,20,8,"gas",0
1670,3,0,15,25,7,"gas",0
1670,4,1,0,0,0,"gas",1
1671,1,0,25,30,7,"elec",0
1671,2,0,15,25,8,"gas",0
1671,3,0,15,20,8,"gas",0
1671,4,1,0,0,0,"gas",1
1672,1,0,15,20,8,"gas",0
1672,2,0,25,25,7,"elec",0
1672,3,0,20,25,8,"elec",0
1672,4,1,0,0,0,"gas",1
1673,1,0,20,30,6,"elec",0
1673,2,0,20,20,7,"gas",0
1673,3,0,20,20,8,"gas",0
1673,4,1,0,0,0,"gas",1
1674,1,0,25,20,8,"gas",0
1674,2,0,15,20,8,"gas",0
1674,3,0,20,20,8,"elec",0
1674,4,1,0,0,0,"gas",1
1675,1,0,20,30,8,"elec",0
1675,2,0,15,25,8,"elec",0
1675,3,0,25,20,6,"elec",0
1675,4,1,0,0,0,"gas",1
1676,1,0,25,30,6,"gas",0
1676,2,0,15,30,6,"elec",0
1676,3,0,25,20,8,"gas",0
1676,4,1,0,0,0,"gas",1
1677,1,0,20,20,6,"elec",0
1677,2,0,20,25,8,"gas",0
1677,3,0,20,30,8,"elec",0
1677,4,1,0,0,0,"gas",1
1678,1,0,25,30,6,"gas",0
1678,2,0,25,20,6,"gas",0
1678,3,0,20,30,6,"gas",0
1678,4,1,0,0,0,"gas",1
1679,1,0,15,30,6,"gas",0
1679,2,0,15,25,8,"gas",0
1679,3,0,20,30,6,"elec",0
1679,4,1,0,0,0,"gas",1
1680,1,0,20,30,7,"elec",0
1680,2,0,15,25,8,"gas",0
1680,3,0,15,20,6,"gas",0
1680,4,1,0,0,0,"gas",1
1681,1,0,20,30,8,"gas",0
1681,2,0,15,30,6,"elec",0
1681,3,0,20,30,8,"elec",0
1681,4,1,0,0,0,"gas",1
1682,1,0,25,20,8,"gas",0
1682,2,0,25,20,6,"gas",0
1682,3,0,20,30,7,"gas",0
1682,4,1,0,0,0,"gas",1
1683,1,0,20,20,8,"gas",0
1683,2,0,15,30,6,"gas",0
1683,3,0,15,25,6,"gas",0
1683,4,1,0,0,0,"gas",1
1684,1,0,15,25,7,"gas",0
1684,2,0,20,20,6,"elec",0
1684,3,0,20,25,7,"gas",0
1684,4,1,0,0,0,"gas",1
1685,1,0,20,20,6,"elec",0
1685,2,0,15,25,6,"gas",0
1685,3,0,15,25,8,"gas",0
1685,4,1,0,0,0,"gas",1
1686,1,0,15,20,6,"elec",0
1686,2,0,20,30,7,"elec",0
1686,3,0,25,30,6,"elec",0
1686,4,1,0,0,0,"gas",1
1687,1,0,20,25,7,"gas",0
1687,2,0,20,30,7,"gas",0
1687,3,0,15,30,7,"gas",0
1687,4,1,0,0,0,"gas",1
1688,1,0,25,25,8,"gas",0
1688,2,0,25,30,7,"elec",0
1688,3,0,25,25,7,"elec",0
1688,4,1,0,0,0,"gas",1
1689,1,0,25,20,8,"gas",0
1689,2,0,20,25,7,"gas",0
1689,3,0,15,30,7,"elec",0
1689,4,1,0,0,0,"gas",1
1690,1,0,20,20,7,"gas",0
1690,2,0,20,30,6,"elec",0
1690,3,0,25,30,7,"elec",0
1690,4,1,0,0,0,"gas",1
1691,1,0,15,20,8,"elec",0
1691,2,0,20,30,6,"gas",0
1691,3,0,15,25,7,"gas",0
1691,4,1,0,0,0,"gas",1
1692,1,0,20,20,7,"gas",0
1692,2,0,25,25,8,"gas",0
1692,3,0,25,30,7,"gas",0
1692,4,1,0,0,0,"gas",1
1693,1,0,20,30,7,"gas",0
1693,2,0,15,30,7,"elec",0
1693,3,0,25,30,6,"elec",0
1693,4,1,0,0,0,"gas",1
1694,1,0,20,25,8,"gas",0
1694,2,0,15,25,6,"elec",0
1694,3,0,15,20,7,"elec",0
1694,4,1,0,0,0,"gas",1
1695,1,0,25,25,8,"gas",0
1695,2,0,20,30,6,"gas",0
1695,3,0,15,25,8,"elec",0
1695,4,1,0,0,0,"gas",1
1696,1,0,15,20,7,"gas",0
1696,2,0,15,20,7,"elec",0
1696,3,0,20,30,6,"elec",0
1696,4,1,0,0,0,"gas",1
1697,1,0,25,20,8,"elec",0
1697,2,0,25,20,7,"elec",0
1697,3,0,15,20,7,"elec",0
1697,4,1,0,0,0,"gas",1
1698,1,0,25,30,8,"elec",0
1698,2,0,15,30,7,"elec",0
1698,3,0,15,20,8,"gas",0
1698,4,1,0,0,0,"gas",1
1699,1,0,15,20,8,"elec",0
1699,2,0,15,30,6,"gas",0
1699,3,0,25,30,7,"gas",0
1699,4,1,0,0,0,"gas",1
1700,1,0,15,30,6,"gas",0
1700,2,0,20,20,8,"elec",0
1700,3,0,15,25,8,"gas",0
1700,4,1,0,0,0,"gas",1
1701,1,0,20,30,7,"gas",0
1701,2,0,15,30,8,"elec",0
1701,3,0,15,25,6,"gas",0
1701,4,1,0,0,0,"gas",1
1702,1,0,20,20,8,"elec",0
1702,2,0,20,25,6,"elec",0
1702,3,0,25,30,6,"elec",0
1702,4,1,0,0,0,"gas",1
1703,1,0,25,20,6,"gas",0
1703,2,0,15,20,8,"elec",0
1703,3,0,25,20,8,"gas",0
1703,4,1,0,0,0,"gas",1
1704,1,0,25,30,8,"gas",0
1704,2,0,25,30,7,"elec",0
1704,3,0,20,25,8,"gas",0
1704,4,1,0,0,0,"gas",1
1705,1,0,15,30,8,"gas",0
1705,2,0,15,25,7,"elec",0
1705,3,0,15,30,7,"elec",0
1705,4,1,0,0,0,"gas",1
1706,1,0,15,25,8,"gas",0
1706,2,0,25,20,7,"elec",0
1706,3,0,20,30,8,"elec",0
1706,4,1,0,0,0,"gas",1
1707,1,0,15,30,6,"gas",0
1707,2,0,20,20,7,"gas",0
1707,3,0,25,20,8,"elec",0
1707,4,1,0,0,0,"gas",1
1708,1,0,20,20,6,"elec",0
1708,2,0,25,20,6,"gas",0
1708,3,0,20,30,7,"elec",0
1708,4,1,0,0,0,"gas",1
1709,1,0,15,30,6,"gas",0
1709,2,0,20,30,7,"gas",0
1709,3,0,20,20,8,"gas",0
1709,4,1,0,0,0,"gas",1
1710,1,0,20,30,8,"elec",0
1710,2,0,20,25,7,"elec",0
1710,3,0,25,25,8,"elec",0
1710,4,1,0,0,0,"gas",1
1711,1,0,15,30,7,"gas",0
1711,2,0,20,25,7,"elec",0
1711,3,0,25,25,6,"gas",0
1711,4,1,0,0,0,"gas",1
1712,1,0,25,25,6,"gas",0
1712,2,0,20,25,7,"elec",0
1712,3,0,15,20,7,"gas",0
1712,4,1,0,0,0,"gas",1
1713,1,0,25,30,6,"elec",0
1713,2,0,25,25,8,"gas",0
1713,3,0,15,25,7,"elec",0
1713,4,1,0,0,0,"gas",1
1714,1,0,25,25,8,"elec",0
1714,2,0,25,20,8,"elec",0
1714,3,0,25,25,6,"gas",0
1714,4,1,0,0,0,"gas",1
1715,1,0,15,20,8,"gas",0
1715,2,0,20,25,7,"elec",0
1715,3,0,15,30,8,"gas",0
1715,4,1,0,0,0,"gas",1
1716,1,0,25,25,6,"gas",0
1716,2,0,25,25,8,"gas",0
1716,3,0,25,25,7,"elec",0
1716,4,1,0,0,0,"gas",1
1717,1,0,25,25,6,"gas",0
1717,2,0,25,20,8,"gas",0
1717,3,0,20,30,8,"gas",0
1717,4,1,0,0,0,"gas",1
1718,1,0,20,20,8,"gas",0
1718,2,0,25,30,6,"gas",0
1718,3,0,20,25,8,"gas",0
1718,4,1,0,0,0,"gas",1
1719,1,0,20,20,7,"elec",0
1719,2,0,20,25,8,"elec",0
1719,3,0,25,30,6,"gas",0
1719,4,1,0,0,0,"gas",1
1720,1,0,25,20,8,"elec",0
1720,2,0,15,20,7,"gas",0
1720,3,0,15,20,6,"gas",0
1720,4,1,0,0,0,"gas",1
1721,1,0,15,25,8,"gas",0
1721,2,0,25,30,6,"elec",0
1721,3,0,15,25,7,"elec",0
1721,4,1,0,0,0,"gas",1
1722,1,0,15,25,6,"gas",0
1722,2,0,25,20,7,"gas",0
1722,3,0,20,30,7,"elec",0
1722,4,1,0,0,0,"gas",1
1723,1,0,15,20,8,"elec",0
1723,2,0,20,30,8,"elec",0
1723,3,0,25,30,6,"gas",0
1723,4,1,0,0,0,"gas",1
1724,1,0,15,25,8,"gas",0
1724,2,0,15,25,7,"gas",0
1724,3,0,20,30,8,"gas",0
1724,4,1,0,0,0,"gas",1
1725,1,0,20,30,6,"elec",0
1725,2,0,15,20,7,"elec",0
1725,3,0,15,30,7,"gas",0
1725,4,1,0,0,0,"gas",1
1726,1,0,15,30,6,"gas",0
1726,2,0,20,20,6,"elec",0
1726,3,0,15,20,8,"gas",0
1726,4,1,0,0,0,"gas",1
1727,1,0,15,20,7,"elec",0
1727,2,0,25,25,7,"gas",0
1727,3,0,20,20,6,"elec",0
1727,4,1,0,0,0,"gas",1
1728,1,0,15,20,8,"elec",0
1728,2,0,20,20,6,"gas",0
1728,3,0,20,20,6,"elec",0
1728,4,1,0,0,0,"gas",1
1729,1,0,20,30,8,"elec",0
1729,2,0,20,20,6,"elec",0
1729,3,0,20,30,7,"gas",0
1729,4,1,0,0,0,"gas",1
1730,1,0,15,30,7,"gas",0
1730,2,0,20,30,8,"elec",0
1730,3,0,15,25,6,"elec",0
1730,4,1,0,0,0,"gas",1
1731,1,0,15,25,7,"elec",0
1731,2,0,15,25,6,"gas",0
1731,3,0,20,30,7,"gas",0
1731,4,1,0,0,0,"gas",1
1732,1,0,15,25,7,"elec",0
1732,2,0,15,30,8,"elec",0
1732,3,0,25,25,6,"elec",0
1732,4,1,0,0,0,"gas",1
1733,1,0,25,30,8,"elec",0
1733,2,0,20,20,8,"gas",0
1733,3,0,20,20,7,"elec",0
1733,4,1,0,0,0,"gas",1
1734,1,0,20,20,6,"elec",0
1734,2,0,15,30,7,"elec",0
1734,3,0,25,25,6,"gas",0
1734,4,1,0,0,0,"gas",1
1735,1,0,20,30,7,"elec",0
1735,2,0,15,25,6,"elec",0
1735,3,0,20,30,8,"gas",0
1735,4,1,0,0,0,"gas",1
1736,1,0,20,30,7,"elec",0
1736,2,0,25,20,6,"gas",0
1736,3,0,20,25,8,"gas",0
1736,4,1,0,0,0,"gas",1
1737,1,0,15,20,6,"elec",0
1737,2,0,20,30,8,"gas",0
1737,3,0,25,30,7,"gas",0
1737,4,1,0,0,0,"gas",1
1738,1,0,15,30,8,"gas",0
1738,2,0,20,30,8,"gas",0
1738,3,0,20,20,6,"elec",0
1738,4,1,0,0,0,"gas",1
1739,1,0,20,30,7,"gas",0
1739,2,0,15,25,6,"gas",0
1739,3,0,15,25,7,"elec",0
1739,4,1,0,0,0,"gas",1
1740,1,0,20,20,6,"gas",0
1740,2,0,25,30,7,"gas",0
1740,3,0,25,20,7,"elec",0
1740,4,1,0,0,0,"gas",1
1741,1,0,20,25,8,"elec",0
1741,2,0,25,20,6,"elec",0
1741,3,0,25,25,8,"elec",0
1741,4,1,0,0,0,"gas",1
1742,1,0,20,30,8,"elec",0
1742,2,0,20,30,6,"elec",0
1742,3,0,20,30,6,"gas",0
1742,4,1,0,0,0,"gas",1
1743,1,0,15,20,8,"gas",0
1743,2,0,15,25,6,"gas",0
1743,3,0,25,25,8,"elec",0
1743,4,1,0,0,0,"gas",1
1744,1,0,20,20,8,"gas",0
1744,2,0,25,30,8,"elec",0
1744,3,0,15,30,7,"elec",0
1744,4,1,0,0,0,"gas",1
1745,1,0,15,25,6,"gas",0
1745,2,0,15,20,7,"gas",0
1745,3,0,20,30,7,"gas",0
1745,4,1,0,0,0,"gas",1
1746,1,0,20,20,7,"elec",0
1746,2,0,15,20,7,"gas",0
1746,3,0,20,30,7,"elec",0
1746,4,1,0,0,0,"gas",1
1747,1,0,15,30,7,"gas",0
1747,2,0,25,25,8,"elec",0
1747,3,0,15,25,6,"elec",0
1747,4,1,0,0,0,"gas",1
1748,1,0,15,25,7,"gas",0
1748,2,0,15,25,7,"elec",0
1748,3,0,15,25,8,"elec",0
1748,4,1,0,0,0,"gas",1
1749,1,0,20,20,8,"gas",0
1749,2,0,15,25,7,"gas",0
1749,3,0,15,20,8,"gas",0
1749,4,1,0,0,0,"gas",1
1750,1,0,15,20,8,"gas",0
1750,2,0,20,30,8,"gas",0
1750,3,0,15,30,7,"gas",0
1750,4,1,0,0,0,"gas",1
1751,1,0,25,20,6,"gas",0
1751,2,0,20,25,7,"elec",0
1751,3,0,25,20,6,"elec",0
1751,4,1,0,0,0,"gas",1
1752,1,0,25,25,7,"gas",0
1752,2,0,20,25,7,"elec",0
1752,3,0,15,30,8,"elec",0
1752,4,1,0,0,0,"gas",1
1753,1,0,25,30,6,"elec",0
1753,2,0,25,20,8,"gas",0
1753,3,0,15,20,8,"gas",0
1753,4,1,0,0,0,"gas",1
1754,1,0,25,25,8,"elec",0
1754,2,0,25,20,8,"gas",0
1754,3,0,25,25,6,"gas",0
1754,4,1,0,0,0,"gas",1
1755,1,0,25,30,6,"elec",0
1755,2,0,25,20,6,"gas",0
1755,3,0,20,25,7,"elec",0
1755,4,1,0,0,0,"gas",1
1756,1,0,20,30,7,"elec",0
1756,2,0,20,20,7,"elec",0
1756,3,0,20,20,6,"gas",0
1756,4,1,0,0,0,"gas",1
1757,1,0,20,25,8,"elec",0
1757,2,0,15,20,7,"elec",0
1757,3,0,20,30,7,"gas",0
1757,4,1,0,0,0,"gas",1
1758,1,0,25,25,7,"gas",0
1758,2,0,20,25,6,"gas",0
1758,3,0,15,20,8,"gas",0
1758,4,1,0,0,0,"gas",1
1759,1,0,25,30,8,"gas",0
1759,2,0,20,20,8,"elec",0
1759,3,0,20,30,6,"gas",0
1759,4,1,0,0,0,"gas",1
1760,1,0,25,25,7,"elec",0
1760,2,0,25,30,7,"gas",0
1760,3,0,25,25,6,"elec",0
1760,4,1,0,0,0,"gas",1
1761,1,0,15,25,8,"gas",0
1761,2,0,20,20,8,"gas",0
1761,3,0,15,20,7,"elec",0
1761,4,1,0,0,0,"gas",1
1762,1,0,25,20,8,"gas",0
1762,2,0,25,20,8,"elec",0
1762,3,0,20,25,6,"elec",0
1762,4,1,0,0,0,"gas",1
1763,1,0,15,20,8,"gas",0
1763,2,0,20,30,8,"elec",0
1763,3,0,25,20,8,"gas",0
1763,4,1,0,0,0,"gas",1
1764,1,0,15,25,7,"elec",0
1764,2,0,20,20,7,"gas",0
1764,3,0,15,25,8,"gas",0
1764,4,1,0,0,0,"gas",1
1765,1,0,25,30,8,"elec",0
1765,2,0,20,30,6,"gas",0
1765,3,0,15,30,8,"gas",0
1765,4,1,0,0,0,"gas",1
1766,1,0,15,25,8,"elec",0
1766,2,0,20,25,8,"gas",0
1766,3,0,25,25,8,"elec",0
1766,4,1,0,0,0,"gas",1
1767,1,0,20,25,7,"gas",0
1767,2,0,15,30,7,"elec",0
1767,3,0,15,20,6,"gas",0
1767,4,1,0,0,0,"gas",1
1768,1,0,15,25,6,"elec",0
1768,2,0,20,25,8,"elec",0
1768,3,0,20,30,7,"elec",0
1768,4,1,0,0,0,"gas",1
1769,1,0,15,20,6,"elec",0
1769,2,0,15,20,7,"elec",0
1769,3,0,15,25,8,"gas",0
1769,4,1,0,0,0,"gas",1
1770,1,0,25,30,7,"gas",0
1770,2,0,25,30,8,"gas",0
1770,3,0,25,30,6,"gas",0
1770,4,1,0,0,0,"gas",1
1771,1,0,20,30,6,"elec",0
1771,2,0,25,25,7,"elec",0
1771,3,0,15,20,8,"elec",0
1771,4,1,0,0,0,"gas",1
1772,1,0,25,30,6,"gas",0
1772,2,0,25,25,6,"elec",0
1772,3,0,15,25,7,"gas",0
1772,4,1,0,0,0,"gas",1
1773,1,0,25,25,6,"elec",0
1773,2,0,15,25,6,"elec",0
1773,3,0,20,20,7,"elec",0
1773,4,1,0,0,0,"gas",1
1774,1,0,15,20,8,"gas",0
1774,2,0,20,20,6,"elec",0
1774,3,1,15,20,7,"gas",0
1774,4,0,0,0,0,"gas",1
1775,1,0,15,25,7,"elec",0
1775,2,0,20,30,8,"gas",0
1775,3,0,25,25,8,"elec",0
1775,4,1,0,0,0,"gas",1
1776,1,0,20,25,8,"gas",0
1776,2,0,25,25,6,"elec",0
1776,3,0,25,30,6,"elec",0
1776,4,1,0,0,0,"gas",1
1777,1,0,15,20,6,"gas",0
1777,2,0,20,25,6,"elec",0
1777,3,0,20,20,6,"gas",0
1777,4,1,0,0,0,"gas",1
1778,1,0,25,25,8,"elec",0
1778,2,0,20,25,8,"gas",0
1778,3,0,15,25,8,"elec",0
1778,4,1,0,0,0,"gas",1
1779,1,0,15,30,6,"gas",0
1779,2,0,20,25,6,"gas",0
1779,3,0,15,30,7,"gas",0
1779,4,1,0,0,0,"gas",1
1780,1,0,15,20,8,"gas",0
1780,2,0,15,25,8,"elec",0
1780,3,0,25,25,7,"elec",0
1780,4,1,0,0,0,"gas",1
1781,1,0,20,30,8,"gas",0
1781,2,0,20,25,8,"gas",0
1781,3,0,15,30,8,"gas",0
1781,4,1,0,0,0,"gas",1
1782,1,0,25,20,6,"gas",0
1782,2,0,15,20,7,"gas",0
1782,3,0,15,20,6,"elec",0
